SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SHEMAROO, EQ, 26-Sep-2018,450.7,459.6,460,430,439,436.6,443.68,11428,50.7,739,8122,71.07
SHILPAMED, EQ, 26-Sep-2018,449.15,451.65,462.4,441.65,448.85,447.7,451.5,11925,53.84,725,8287,69.49
SHILPI, BZ, 26-Sep-2018,2.85,2.75,2.9,2.75,2.9,2.8,2.79,23756,0.66,82, -, -
SHIRPUR-G, EQ, 26-Sep-2018,75.55,73,84.4,70.5,79.85,77.25,74.85,4453,3.33,168,2061,46.28
SHIVAMAUTO, EQ, 26-Sep-2018,50.6,50.65,51.85,49.5,49.7,49.75,50.28,61275,30.81,528,40163,65.55
SHIVAMILLS, EQ, 26-Sep-2018,56.1,57.5,57.7,55.1,55.5,55.9,55.97,962,0.54,17,727,75.57
SHIVATEX, EQ, 26-Sep-2018,279.7,274.1,288.95,269.95,288.85,285.3,275.28,1816,5,52,1515,83.43
SHK, EQ, 26-Sep-2018,212.1,210.2,213.8,202.35,203.3,205.7,208.53,33564,69.99,2288,23643,70.44
SHOPERSTOP, EQ, 26-Sep-2018,570.9,569.7,584,546.25,548,560.9,562.7,67318,378.8,4484,22226,33.02
SHRADHA, SM, 26-Sep-2018,38,40,41,40,41,41,40.5,4000,1.62,2,4000,100
SHREECEM, EQ, 26-Sep-2018,17129,17200,17506.5,16803.45,17425,17442.25,17200.54,13124,2257.4,5013,4315,32.88
SHREEPUSHK, EQ, 26-Sep-2018,187.7,190.9,193,184.9,187,187.5,189.53,97269,184.36,1981,53683,55.19
SHREERAMA, EQ, 26-Sep-2018,6.9,7.2,7.2,6.6,6.6,6.6,6.65,21997,1.46,77,21696,98.63
SHRENIK, SM, 26-Sep-2018,94.8,95,98.5,94.5,95.85,96.1,96.42,91250,87.98,112,38750,42.47
SHREYANIND, EQ, 26-Sep-2018,169.6,172.95,174.9,169.3,173,171.9,171.62,17142,29.42,484,7022,40.96
SHREYAS, EQ, 26-Sep-2018,258.3,271.2,271.2,256.05,260,259.95,265.92,15296,40.68,261,14246,93.14
SHRIPISTON, BE, 26-Sep-2018,1274.15,1275,1325,1275,1300,1308.45,1297.55,184,2.39,28, -, -
SHRIRAMCIT, EQ, 26-Sep-2018,1670.85,1672,1744.2,1672,1723.9,1725.3,1707.84,29494,503.71,9616,17902,60.7
SHRIRAMCIT, ND, 26-Sep-2018,1077.27,1070,1079,1070,1079,1079,1070.82,66,0.71,2,60,90.91
SHRIRAMEPC, EQ, 26-Sep-2018,11.25,11.25,11.8,11.15,11.6,11.55,11.5,92058,10.59,181,56671,61.56
SHYAMCENT, EQ, 26-Sep-2018,7.95,7.95,8.2,7.5,7.6,7.6,7.77,42834,3.33,66,30882,72.1
SHYAMTEL, EQ, 26-Sep-2018,9.8,9.8,10.25,9.8,9.9,9.9,9.96,5491,0.55,48,5491,100
SICAGEN, EQ, 26-Sep-2018,27.85,28.45,29,27.25,27.45,27.7,28.06,11164,3.13,130,5486,49.14
SICAL, EQ, 26-Sep-2018,166.4,166.35,175.5,163.2,174.95,172.85,170.28,21852,37.21,689,15189,69.51
SIEMENS, EQ, 26-Sep-2018,941.75,951.7,951.7,924,940,945.7,939.55,184750,1735.82,9249,81968,44.37
SIGIND, EQ, 26-Sep-2018,42.2,41.3,43.3,41.2,41.8,41.8,42.03,75600,31.77,119,73480,97.2
SIIL, SM, 26-Sep-2018,40.7,41.7,41.7,41.7,41.7,41.7,41.7,2000,0.83,1,2000,100
SIL, BE, 26-Sep-2018,16.1,16.25,16.25,16.25,16.25,16.25,16.25,980,0.16,6, -, -
SILINV, EQ, 26-Sep-2018,188.25,190.4,197.65,178.85,180.25,183.1,188.72,13959,26.34,343,8987,64.38
SILLYMONKS, SM, 26-Sep-2018,93.25,89.5,89.5,85.75,87,87,87.42,3600,3.15,3,2400,66.67
SILVERTUC, SM, 26-Sep-2018,121.9,124.5,129.5,123,124.9,124.9,124.68,13000,16.21,12,10000,76.92
SIMBHALS, EQ, 26-Sep-2018,14.95,16.1,16.1,14.15,15.15,14.95,15.34,176169,27.02,595,87763,49.82
SIMPLEX, BZ, 26-Sep-2018,14.15,14,14.05,13.45,13.45,13.45,13.58,1366,0.19,14, -, -
SIMPLEXINF, EQ, 26-Sep-2018,329.25,328.15,333.05,294,300,302.55,306.97,84107,258.19,2240,49259,58.57
SINTERCOM, SM, 26-Sep-2018,67,64.25,66,64,65.7,65.7,64.94,12000,7.79,6,10000,83.33
SINTEX, EQ, 26-Sep-2018,12,11.95,12.15,11.55,11.85,11.9,11.84,3393806,401.81,6639,1397652,41.18
SIS, EQ, 26-Sep-2018,947.6,975,975,929.95,939.05,938.05,954.08,34241,326.69,957,32445,94.75
SITASHREE, BE, 26-Sep-2018,1,1,1,0.95,1,0.95,0.95,56962,0.54,75, -, -
SITINET, EQ, 26-Sep-2018,10.45,10.5,10.75,10.35,10.75,10.6,10.55,57190,6.03,637,47888,83.73
SIYSIL, EQ, 26-Sep-2018,508.15,514.9,514.9,491.55,492,499.7,504.95,3501,17.68,274,2704,77.24
SJVN, EQ, 26-Sep-2018,28.95,29.1,29.1,28.05,28.2,28.35,28.42,178758,50.8,1075,91445,51.16
SKFINDIA, EQ, 26-Sep-2018,1701.55,1701,1725.05,1693.75,1717.95,1708.45,1703.87,19115,325.69,367,18443,96.48
SKIL, EQ, 26-Sep-2018,17.65,17.9,18.45,16.8,16.8,16.8,17.14,50001,8.57,114,39150,78.3
SKIPPER, EQ, 26-Sep-2018,106.25,106.5,113.7,105.05,105.05,106.7,108.07,64435,69.64,1770,38579,59.87
SKMEGGPROD, EQ, 26-Sep-2018,73.9,72.6,76.05,72.6,74.7,74.8,74.79,26136,19.55,231,17168,65.69
SKSTEXTILE, SM, 26-Sep-2018,38.2,36.3,36.3,36.3,36.3,36.3,36.3,1000,0.36,1,1000,100
SMARTLINK, EQ, 26-Sep-2018,98.6,101.65,104.4,97.8,101.15,101.65,100.93,60672,61.24,1021,10554,17.4
SMLISUZU, EQ, 26-Sep-2018,711.55,712.2,726.25,702.35,703.2,706.6,713.72,20285,144.78,1807,13241,65.27
SMPL, BE, 26-Sep-2018,0.6,0.6,0.6,0.55,0.55,0.55,0.55,24416,0.13,13, -, -
SMSLIFE, EQ, 26-Sep-2018,411.65,411,417.6,399,408,406,404.05,4124,16.66,196,2950,71.53
SMSPHARMA, EQ, 26-Sep-2018,68.8,69.75,71.35,68.6,69.25,69.05,69.48,48662,33.81,765,34572,71.05
SNOWMAN, EQ, 26-Sep-2018,36.85,37,37.05,35.85,35.9,36.05,36.35,191533,69.63,1298,98947,51.66
SOBHA, EQ, 26-Sep-2018,423.2,427.9,436,416,419.25,420.7,426.89,99432,424.47,5546,25595,25.74
SOFTTECH, SM, 26-Sep-2018,50.85,50.5,52,50,52,52,51,6400,3.26,4,6400,100
SOLARA, EQ, 26-Sep-2018,262.5,265.25,275.6,262.55,275.6,275.6,271.4,41892,113.69,1226,28918,69.03
SOLARINDS, EQ, 26-Sep-2018,1058,1058,1063.7,1041.2,1045,1044.65,1049.7,30369,318.78,3163,21013,69.19
SOMANYCERA, EQ, 26-Sep-2018,393.5,394.2,403.9,391.55,399,399.55,398.49,16320,65.03,2835,10023,61.42
SOMATEX, EQ, 26-Sep-2018,6.9,6.65,7.2,6.6,6.6,6.6,6.66,18493,1.23,66,14915,80.65
SOMICONVEY, EQ, 26-Sep-2018,35.1,35.25,36.25,34.1,35,34.15,34.64,3567,1.24,40,2660,74.57
SONATSOFTW, EQ, 26-Sep-2018,382.25,381.1,390,362.75,389,382.65,378.54,530477,2008.09,16260,283323,53.41
SORILINFRA, BE, 26-Sep-2018,638.45,606.55,606.55,606.55,606.55,606.55,606.55,2772,16.81,80, -, -
SOTL, EQ, 26-Sep-2018,1033.6,1015.05,1049.95,1008.05,1025,1031.95,1023.31,594,6.08,137,367,61.78
SOUTHBANK, EQ, 26-Sep-2018,14.35,14.5,14.7,14.3,14.55,14.55,14.5,11101572,1610.01,8905,2548940,22.96
SOUTHWEST, SM, 26-Sep-2018,56.2,58.5,58.7,56.3,56.3,56.3,57.77,11200,6.47,5,8000,71.43
SPAL, EQ, 26-Sep-2018,279.85,282,282.55,270.05,280,278.75,277.42,9201,25.53,333,6593,71.66
SPARC, EQ, 26-Sep-2018,362.4,365,365.65,355.35,357.25,357.25,360.47,166762,601.12,5425,59739,35.82
SPCENET, EQ, 26-Sep-2018,0.5,0.55,0.55,0.5,0.55,0.55,0.55,127605,0.7,54,127595,99.99
SPECIALITY, EQ, 26-Sep-2018,80.25,80.6,82.55,79.1,81.65,81,80.79,26658,21.54,346,18913,70.95
SPENTEX, EQ, 26-Sep-2018,2.75,2.7,2.9,2.6,2.65,2.65,2.67,398034,10.62,89,393362,98.83
SPIC, EQ, 26-Sep-2018,27.9,27.95,28.25,27.35,27.95,27.75,27.83,141592,39.4,650,81500,57.56
SPICEMOBI, EQ, 26-Sep-2018,11.55,11.65,12.5,11.15,12,12.3,11.58,12302,1.42,68,9379,76.24
SPLIL, EQ, 26-Sep-2018,48.35,45.95,50.75,45.95,50.75,50.75,48.83,337381,164.75,1795,154995,45.94
SPMLINFRA, EQ, 26-Sep-2018,46,49.5,49.5,45.25,46,46.3,45.88,8411,3.86,108,5688,67.63
SPTL, EQ, 26-Sep-2018,32.05,32.45,33.55,32.1,32.55,32.7,32.77,962284,315.32,4003,420971,43.75
SPYL, BE, 26-Sep-2018,0.3,0.25,0.3,0.25,0.3,0.25,0.29,48094,0.14,33, -, -
SQSBFSI, EQ, 26-Sep-2018,422,432,435,411.1,412.4,413.25,418.95,11625,48.7,654,8623,74.18
SREEL, EQ, 26-Sep-2018,198,194.25,202.15,194.25,199.7,199.05,199.57,9821,19.6,218,8180,83.29
SREIBNPNCD, NJ, 26-Sep-2018,979,977,980,977,980,978.7,978.19,200,1.96,6,200,100
SREIBNPNCD, NO, 26-Sep-2018,853,970,970,970,970,970,970,200,1.94,2,200,100
SREIBNPNCD, NU, 26-Sep-2018,965,950,959.99,920,931,947.03,943.88,418,3.95,20,318,76.08
SREINFRA, EQ, 26-Sep-2018,40.2,40.5,41.95,39.35,39.8,40.05,40.63,5341857,2170.34,11550,374224,7.01
SREINFRA, NX, 26-Sep-2018,1001,993,993,993,993,993,993,100,0.99,2,100,100
SREINFRA, NZ, 26-Sep-2018,989.99,985,1001,985,1001,998.79,996.07,339,3.38,12,339,100
SREINFRA, Y1, 26-Sep-2018,989.86,990,1004,989,1000.95,1000.95,997.3,145,1.45,6,145,100
SREINFRA, Y5, 26-Sep-2018,991,990,990,990,990,990,990,25,0.25,2,25,100
SREINFRA, Y6, 26-Sep-2018,990,985,985,975,985,985,980.34,160,1.57,15,140,87.5
SREINFRA, Y9, 26-Sep-2018,990,870.05,975,870.05,975,975,948.76,100,0.95,5,75,75
SREINFRA, YH, 26-Sep-2018,926,926,926,926,926,926,926,16,0.15,1,16,100
SREINFRA, YJ, 26-Sep-2018,927,955,959,955,959,957.3,957.31,59,0.56,2,59,100
SREINFRA, YK, 26-Sep-2018,942.8,942,974.99,940,974.99,956.81,948.86,210,1.99,6,210,100
SREINFRA, YM, 26-Sep-2018,961.85,960,960,960,960,960,960,50,0.48,2,50,100
SRF, EQ, 26-Sep-2018,1899.7,1915.5,1934,1881.1,1887.95,1888.9,1905.14,204461,3895.26,10986,28916,14.14
SRHHYPOLTD, EQ, 26-Sep-2018,146.4,150,175,148,163.5,164.3,164.34,50683,83.29,1233,16936,33.42
SRIPIPES, EQ, 26-Sep-2018,188.35,190.95,192.2,185,191.4,191.55,188.76,32444,61.24,1198,19746,60.86
SRIRAM, SM, 26-Sep-2018,14.05,13.4,14.15,13.35,14.15,14.05,13.76,72000,9.91,11,18000,25
SRSLTD, BZ, 26-Sep-2018,0.4,0.4,0.4,0.35,0.35,0.35,0.36,79050,0.28,42, -, -
SRTRANSFIN, EQ, 26-Sep-2018,1176.85,1185.65,1204.9,1160.5,1182,1188.95,1186.53,599156,7109.16,25047,137129,22.89
SRTRANSFIN, Y2, 26-Sep-2018,1011.77,1049.9,1149.99,1049.9,1054.99,1054.99,1087.23,650,7.07,18,650,100
SRTRANSFIN, Y3, 26-Sep-2018,1065.01,1075,1079,1075,1079,1079,1077,20,0.22,2,0,0
SRTRANSFIN, Y6, 26-Sep-2018,1790,1790,1790,1790,1790,1790,1790,50,0.9,1,50,100
SRTRANSFIN, Y9, 26-Sep-2018,1057,1054,1060,1054,1060,1060,1058.54,246,2.6,6,160,65.04
SRTRANSFIN, YA, 26-Sep-2018,1010,1010,1010,1010,1010,1010,1010,120,1.21,6,120,100
SRTRANSFIN, YB, 26-Sep-2018,1045,1075,1075,1075,1075,1075,1075,10,0.11,1,10,100
SRTRANSFIN, YH, 26-Sep-2018,1022.8,999,999,993,995,995,996.73,226,2.25,5,226,100
SRTRANSFIN, YJ, 26-Sep-2018,985,982.05,982.05,982.05,982.05,982.05,982.05,29,0.28,1,29,100
SRTRANSFIN, YK, 26-Sep-2018,990,990,991.5,990,991.5,991.5,990.71,210,2.08,13,210,100
SRTRANSFIN, YL, 26-Sep-2018,990,1005,1006.9,986.2,990.5,990.5,1001.55,400,4.01,8,380,95
SRTRANSFIN, YM, 26-Sep-2018,1000,990,990,990,990,990,990,25,0.25,1,25,100
SRTRANSFIN, YN, 26-Sep-2018,995,990,995,990,995,995,994.4,125,1.24,12,125,100
SSINFRA, SM, 26-Sep-2018,20.7,21,21.3,20,20,20.15,20.62,18000,3.71,6,15000,83.33
SSWL, EQ, 26-Sep-2018,1048.1,1054.95,1070,1044.95,1068.05,1058.25,1054.95,4682,49.39,698,2943,62.86
STAMPEDE, EQ, 26-Sep-2018,2.35,2.45,2.45,2.3,2.4,2.35,2.4,178755,4.29,97,139880,78.25
STAN, DR, 26-Sep-2018,55.5,53.7,55.5,53.25,54.3,54.3,54.53,3447,1.88,91,2936,85.18
STAR, EQ, 26-Sep-2018,464.65,467,483.5,466.5,481.95,480.9,477.02,1472944,7026.2,23860,144595,9.82
STARCEMENT, EQ, 26-Sep-2018,99.6,98,103,98,102.7,102.5,101.44,57799,58.63,2481,38870,67.25
STARPAPER, EQ, 26-Sep-2018,181.2,182.7,187.45,177.7,179.1,180.3,181.59,100721,182.9,2773,34536,34.29
STCINDIA, EQ, 26-Sep-2018,118.35,119.25,121.4,118.2,119.75,119.3,119.47,160286,191.49,2765,22186,13.84
STEELCITY, SM, 26-Sep-2018,70,70,70,70,70,70,70,2000,1.4,1,2000,100
STEELXIND, BE, 26-Sep-2018,26.75,27,27,25.45,26,26.5,26.28,16793,4.41,61, -, -
STEL, BE, 26-Sep-2018,100.25,104.9,105.25,100,105.25,104.85,103.63,18666,19.34,178, -, -
STERTOOLS, EQ, 26-Sep-2018,340.9,340.9,350,330.2,345,339.9,336.35,11555,38.87,690,5202,45.02
STINDIA, EQ, 26-Sep-2018,10.2,10.4,10.45,9.75,9.85,9.85,10.07,2005,0.2,6,1,0.05
STRTECH, EQ, 26-Sep-2018,323.4,325.75,332,320.35,330.6,330.5,327.88,757653,2484.17,18795,255768,33.76
SUBEX, EQ, 26-Sep-2018,4.85,4.95,5.15,4.7,5.15,5.1,4.96,2730538,135.39,1063,1605313,58.79
SUBROS, EQ, 26-Sep-2018,337.7,338,347.45,336.15,337.35,338.55,339.66,25224,85.67,616,18548,73.53
SUDARSCHEM, EQ, 26-Sep-2018,419.3,438,438,416.05,424.8,422.2,420.34,18172,76.39,1192,12238,67.35
SUJANAUNI, EQ, 26-Sep-2018,0.5,0.5,0.5,0.45,0.5,0.5,0.45,65752,0.3,29,65736,99.98
SUMEETINDS, BE, 26-Sep-2018,7.4,7.35,7.35,7.05,7.05,7.05,7.07,58538,4.14,204, -, -
SUMIT, SM, 26-Sep-2018,45.9,46,46,45.5,45.5,45.7,45.79,168000,76.92,17,168000,100
SUMMITSEC, EQ, 26-Sep-2018,651.75,648.45,689.95,648.45,680.5,683.15,678.03,6876,46.62,197,5351,77.82
SUNCLAYLTD, EQ, 26-Sep-2018,3934.25,3889.7,3998.95,3826,3830,3863.25,3891.23,3852,149.89,1236,2048,53.17
SUNDARAM, EQ, 26-Sep-2018,2.3,2.35,2.35,2.2,2.25,2.25,2.26,752774,17.04,1328,485553,64.5
SUNDARMFIN, EQ, 26-Sep-2018,1508.05,1502.45,1529.7,1486.7,1515.1,1523.9,1505.58,22136,333.27,1711,16029,72.41
SUNDARMHLD, EQ, 26-Sep-2018,109.1,109,112,107.9,109.5,109.05,109.2,16938,18.5,222,13785,81.39
SUNDRMBRAK, EQ, 26-Sep-2018,397.55,397.55,409.8,392.2,409.8,401.75,400.25,1612,6.45,76,1167,72.39
SUNDRMFAST, EQ, 26-Sep-2018,583.75,590,596,581.15,592.15,591.45,588.16,38576,226.89,3467,15928,41.29
SUNFLAG, EQ, 26-Sep-2018,63.7,63.85,65.85,62.55,64.95,64.3,64.22,190273,122.2,1227,78315,41.16
SUNILHITEC, BE, 26-Sep-2018,1.7,1.65,1.75,1.65,1.65,1.65,1.66,725304,12.04,502, -, -
SUNPHARMA, EQ, 26-Sep-2018,641.1,649.8,649.8,632.55,640.1,639.85,640.68,4850782,31078.02,78465,1714091,35.34
SUNTECK, EQ, 26-Sep-2018,438.85,441.45,442.1,424,424.95,425.6,428.82,387323,1660.91,14447,156688,40.45
SUNTV, EQ, 26-Sep-2018,639.9,649.7,655.5,632.85,633.4,635,645.54,1198987,7739.92,26472,219425,18.3
SUPERHOUSE, EQ, 26-Sep-2018,128.2,127.3,129.9,126.05,126.05,126.55,127.67,4568,5.83,85,2349,51.42
SUPERSPIN, BE, 26-Sep-2018,7.25,6.9,6.95,6.9,6.9,6.9,6.9,9809,0.68,25, -, -
SUPPETRO, EQ, 26-Sep-2018,247.35,246.65,248.45,245,245,245,245.41,9410,23.09,404,7415,78.8
SUPRAJIT, EQ, 26-Sep-2018,238.15,234.1,244,234.1,240,239.5,239.79,23346,55.98,1322,17595,75.37
SUPREMEENG, SM, 26-Sep-2018,27.25,27,28.3,26.85,28.25,28.25,27.39,224000,61.36,20,144000,64.29
SUPREMEIND, EQ, 26-Sep-2018,1069.9,1069.9,1087.3,1037.6,1061,1060.95,1054.85,78761,830.81,9469,49826,63.26
SUPREMEINF, EQ, 26-Sep-2018,26,26.05,26.05,25,25,25.1,25.15,52562,13.22,182,43132,82.06
SURANASOL, BE, 26-Sep-2018,9.35,8.9,9.4,8.9,8.9,8.95,8.98,11824,1.06,68, -, -
SURANAT&P, EQ, 26-Sep-2018,4.75,4.65,4.95,4.5,4.8,4.8,4.67,27503,1.28,38,16201,58.91
SUREVIN, SM, 26-Sep-2018,87.7,83.35,83.35,83.35,83.35,83.35,83.35,6000,5,2,3000,50
SURYALAXMI, EQ, 26-Sep-2018,43.75,45.2,46.7,42.6,44.05,44.4,43.97,6030,2.65,111,4680,77.61
SURYAROSNI, EQ, 26-Sep-2018,253.2,257.5,260,247,257.5,256.55,252.98,30975,78.36,1519,12239,39.51
SUTLEJTEX, EQ, 26-Sep-2018,47.45,47.3,48,47,47.7,47.5,47.49,167180,79.4,148,165307,98.88
SUULD, SM, 26-Sep-2018,28.1,28,29,28,29,29,28.5,16000,4.56,2,8000,50
SUVEN, EQ, 26-Sep-2018,273.45,277.8,288.7,275.4,277.8,278.6,281.48,1153569,3247.07,22907,269026,23.32
SUZLON, EQ, 26-Sep-2018,6.2,6.3,6.4,5.95,6.2,6.2,6.16,43078298,2654.4,21670,8400240,19.5
SVLL, SM, 26-Sep-2018,61,60.3,61.5,60.3,61.5,61.5,60.9,6000,3.65,2,6000,100
SWANENERGY, EQ, 26-Sep-2018,139.7,136.3,138.95,132.05,133.9,134,134.37,211344,283.98,1973,50925,24.1
SWARAJENG, EQ, 26-Sep-2018,1567.45,1588.2,1599.95,1535.15,1558,1553.4,1554.2,4176,64.9,532,3187,76.32
SWELECTES, EQ, 26-Sep-2018,286.85,281,291.15,280,280,280.85,284.02,2483,7.05,127,2025,81.55
SYMPHONY, EQ, 26-Sep-2018,1015.35,1022.95,1022.95,991.15,999,1009.15,1001.67,12255,122.75,1779,4967,40.53
SYNCOM, EQ, 26-Sep-2018,3.3,3.3,3.45,3.2,3.3,3.25,3.3,135464,4.47,318,81596,60.23
SYNDIBANK, EQ, 26-Sep-2018,33.45,33.85,34,32.85,33.35,33.35,33.31,3713734,1237.12,7174,431572,11.62
SYNGENE, EQ, 26-Sep-2018,622.8,624.05,635,617.2,624,623.8,626.56,32440,203.26,2632,14089,43.43
TAINWALCHM, EQ, 26-Sep-2018,77.95,77.35,84.4,76.9,81,82.5,80.47,967,0.78,34,553,57.19
TAJGVK, EQ, 26-Sep-2018,176.6,178.15,183.75,178,178,178.5,179.79,15138,27.22,535,7425,49.05
TAKE, EQ, 26-Sep-2018,171.85,172.8,174.6,165,166.25,167.15,168.98,74151,125.3,2326,38099,51.38
TALBROAUTO, EQ, 26-Sep-2018,260.45,265.65,267.4,258,260.5,261.7,262.46,7688,20.18,520,3589,46.68
TALWALKARS, EQ, 26-Sep-2018,30.45,31.4,31.95,28.95,31.4,30.25,29.64,206358,61.17,1062,112232,54.39
TALWGYM, EQ, 26-Sep-2018,136.05,135.55,138.5,131.1,137.5,136.85,134.77,38938,52.48,1087,19797,50.84
TANLA, BE, 26-Sep-2018,36,36,37.3,33.95,33.95,34.5,36.06,141562,51.05,283, -, -
TANTIACONS, BE, 26-Sep-2018,5.7,5.7,5.9,5.45,5.8,5.8,5.51,1153,0.06,11, -, -
TARACHAND, SM, 26-Sep-2018,27.5,25.55,25.65,25.55,25.65,25.65,25.58,24000,6.14,10,24000,100
TARAJEWELS, BE, 26-Sep-2018,5.2,5.05,5.1,4.95,5,5,4.97,8748,0.43,53, -, -
TARAPUR, EQ, 26-Sep-2018,3.85,3.8,4,3.75,3.85,3.85,3.91,6580,0.26,22,4605,69.98
TARMAT, EQ, 26-Sep-2018,33,34.4,34.4,32.15,33,32.95,32.82,2843,0.93,44,1936,68.1
TASTYBITE, EQ, 26-Sep-2018,8915.7,9074.95,9074.95,8790,8851,8878.3,8907.4,476,42.4,223,354,74.37
TATACHEM, EQ, 26-Sep-2018,710.8,712.1,712.95,695.2,697,699,700.89,296103,2075.37,10611,123856,41.83
TATACOFFEE, EQ, 26-Sep-2018,101.6,102.4,102.55,100.2,100.45,100.6,101,237177,239.56,2485,118948,50.15
TATACOMM, EQ, 26-Sep-2018,502.9,504,517.1,500.5,514.9,510.3,507.26,370593,1879.86,12867,141956,38.31
TATAELXSI, EQ, 26-Sep-2018,1233.9,1238.95,1238.95,1178.15,1182,1186.85,1200.87,824655,9903,28767,213847,25.93
TATAGLOBAL, EQ, 26-Sep-2018,236.1,240,240,232.5,235,234.25,234.22,2240909,5248.6,20118,630602,28.14
TATAINVEST, EQ, 26-Sep-2018,743.3,745,765.65,741.55,745,746.95,749.31,17480,130.98,1623,8044,46.02
TATAMETALI, EQ, 26-Sep-2018,677.35,674,693,671,677.95,679.1,681.03,92471,629.75,5176,10256,11.09
TATAMOTORS, EQ, 26-Sep-2018,240.8,242.3,243.2,229.55,233.35,233.35,233.88,17810869,41656.11,145381,5473516,30.73
TATAMTRDVR, EQ, 26-Sep-2018,127.05,128,128.6,122.15,123,123.05,123.97,3702476,4589.94,28090,1774785,47.94
TATAPOWER, EQ, 26-Sep-2018,70.3,70.7,70.95,68.9,70.05,70.25,69.96,3273684,2290.36,14921,994646,30.38
TATASPONGE, EQ, 26-Sep-2018,852.85,859.1,878,852.75,862.9,866.4,865.38,96192,832.43,4175,22952,23.86
TATASTEEL, E1, 26-Sep-2018,141.7,148,153.9,137,151,150.85,147.57,849510,1253.62,5434,193687,22.8
TATASTEEL, EQ, 26-Sep-2018,601,605,614.15,598,608.05,608.9,607.63,8647720,52546.12,95354,1388721,16.06
TBZ, EQ, 26-Sep-2018,57.05,56.55,58.5,56.15,57,56.7,57.24,145293,83.17,1214,75803,52.17
TCI, EQ, 26-Sep-2018,312.15,310,325.95,305.35,305.4,314.15,314.69,108535,341.55,2655,93945,86.56
TCIDEVELOP, EQ, 26-Sep-2018,431,401.1,466.85,401.1,463.7,430.9,426.27,11,0.05,6,4,36.36
TCIEXP, EQ, 26-Sep-2018,576.95,585.55,590,566,589.95,584.1,582.89,7802,45.48,468,5535,70.94
TCIFINANCE, EQ, 26-Sep-2018,18.3,18.75,18.75,17.65,17.95,18.1,18.26,32831,6,311,19751,60.16
TCNSBRANDS, EQ, 26-Sep-2018,640,648,648,635.5,638.3,639.95,642.65,289907,1863.08,1377,280507,96.76
TCPLPACK, EQ, 26-Sep-2018,415.55,416,437.85,404.05,406.2,406.85,414.71,1570,6.51,86,1041,66.31
TCS, EQ, 26-Sep-2018,2183.2,2187,2199,2135.1,2147.15,2142.15,2161.8,1970951,42608.08,95921,1029552,52.24
TDPOWERSYS, EQ, 26-Sep-2018,129.4,130,145.4,127.95,140.35,140.85,139.61,569849,795.55,8727,215868,37.88
TEAMLEASE, EQ, 26-Sep-2018,2527.4,2547,2547,2471,2500,2490.35,2489.13,8045,200.25,2065,5593,69.52
TECHIN, EQ, 26-Sep-2018,5.6,5.5,5.75,5.4,5.4,5.4,5.5,1028,0.06,4,1028,100
TECHM, EQ, 26-Sep-2018,758.75,758.55,768.15,739.05,747.9,748.85,754.05,3224771,24316.51,91089,1298855,40.28
TECHNOFAB, EQ, 26-Sep-2018,152.45,160,160,142,144,144.75,145.22,7543,10.95,177,4939,65.48
TEJASNET, EQ, 26-Sep-2018,268.6,270.75,287.4,268.6,286.4,282.45,277.07,265258,734.95,5103,132084,49.79
TERASOFT, EQ, 26-Sep-2018,29.35,29.1,29.8,28.75,29.05,29.05,28.98,5051,1.46,90,3129,61.95
TEXINFRA, EQ, 26-Sep-2018,56.65,56.95,60.4,56.95,60,60.05,59.05,161348,95.28,595,142437,88.28
TEXMOPIPES, BE, 26-Sep-2018,25.85,24.6,24.6,24.6,24.6,24.6,24.6,12361,3.04,90, -, -
TEXRAIL, EQ, 26-Sep-2018,65.15,65.3,66.7,63.75,63.75,64,64.97,225556,146.53,5867,113466,50.31
TFCILTD, EQ, 26-Sep-2018,127,128.05,128.85,124.05,124.85,125,125.82,272916,343.39,912,234314,85.86
TFL, BE, 26-Sep-2018,4.75,4.85,4.85,4.55,4.55,4.55,4.55,4236,0.19,10, -, -
TGBHOTELS, EQ, 26-Sep-2018,15.15,15.15,16.65,13.95,15,15.05,15.33,319032,48.9,867,271052,84.96
THANGAMAYL, EQ, 26-Sep-2018,327.4,327.5,346.65,315,329,323.95,326.93,9400,30.73,1297,6582,70.02
THEINVEST, EQ, 26-Sep-2018,200,199,213.95,199,210,208.6,206.11,5819,11.99,263,4559,78.35
THEJO, SM, 26-Sep-2018,625,625,625,625,625,625,625,1000,6.25,5,1000,100
THEMISMED, EQ, 26-Sep-2018,315,320.05,330,316.35,330,328.2,323.55,837,2.71,50,757,90.44
THERMAX, EQ, 26-Sep-2018,924.25,929.8,976.45,929.8,950,950.4,954.22,56320,537.42,7908,27700,49.18
THIRUSUGAR, EQ, 26-Sep-2018,29.4,31.5,33.5,28,29.5,29.3,30.96,173134,53.6,1671,48089,27.78
THOMASCOOK, EQ, 26-Sep-2018,244.25,249.2,249.2,238.35,238.8,239.55,241.19,145226,350.27,14567,77834,53.6
THOMASCOTT, BE, 26-Sep-2018,8.7,8.3,8.3,8.3,8.3,8.3,8.3,186,0.02,2, -, -
